category,product_name,slug,page_url,primary_keyword,secondary_keywords
Irish,Bushmills Original Black Bush 10 Year 21 Year,bushmills-irish-whiskey,https://caskworth.com/products/bushmills-irish-whiskey,bushmills irish whiskey,"buy bushmills online, bushmills black bush, bushmills 10 year single malt, bushmills 21 year, bushmills whiskey price"
Irish,Tullamore D.E.W.,tullamore-dew-irish-whiskey,https://caskworth.com/products/tullamore-dew-irish-whiskey,tullamore dew irish whiskey,"buy tullamore dew online, tullamore dew original, tullamore dew price, blended irish whiskey, irish whiskey brands"
Irish,Teeling Whiskey,teeling-irish-whiskey,https://caskworth.com/products/teeling-irish-whiskey,teeling irish whiskey,"buy teeling online, teeling small batch, teeling single grain, teeling whiskey price, dublin irish whiskey"
Irish,Writers' Tears,writers-tears-irish-whiskey,https://caskworth.com/products/writers-tears-irish-whiskey,writers tears irish whiskey,"buy writers tears online, writers tears copper pot, writers tears price, pot still irish whiskey, irish whiskey brands"
Irish,Yellow Spot,yellow-spot-irish-whiskey,https://caskworth.com/products/yellow-spot-irish-whiskey,yellow spot irish whiskey,"buy yellow spot online, yellow spot 12 year, single pot still irish whiskey, yellow spot price, midleton spot whiskeys"
Irish,Method and Madness,method-and-madness-irish-whiskey,https://caskworth.com/products/method-and-madness-irish-whiskey,method and madness irish whiskey,"buy method and madness online, method and madness single pot still, method and madness price, midleton irish whiskey, experimental cask irish whiskey"
Irish,Slane Irish Whiskey,slane-irish-whiskey,https://caskworth.com/products/slane-irish-whiskey,slane irish whiskey,"buy slane online, slane triple casked, slane whiskey price, irish whiskey brands, blended irish whiskey"
Irish,Connemara,connemara-peated-irish-whiskey,https://caskworth.com/products/connemara-peated-irish-whiskey,connemara peated irish whiskey,"buy connemara online, connemara peated single malt, connemara whiskey price, peated irish whiskey, irish whiskey brands"
Irish,Kilbeggan,kilbeggan-irish-whiskey,https://caskworth.com/products/kilbeggan-irish-whiskey,kilbeggan irish whiskey,"buy kilbeggan online, kilbeggan traditional, kilbeggan whiskey price, affordable irish whiskey, irish whiskey brands"
Irish,The Sexton,the-sexton-irish-whiskey,https://caskworth.com/products/the-sexton-irish-whiskey,the sexton irish whiskey,"buy the sexton online, the sexton single malt, the sexton whiskey price, irish single malt whiskey, irish whiskey brands"
Irish,Roe & Co,roe-and-co-irish-whiskey,https://caskworth.com/products/roe-and-co-irish-whiskey,roe and co irish whiskey,"buy roe and co online, roe and co blended whiskey, roe and co price, dublin irish whiskey, irish whiskey brands"
Irish,Waterford Whisky,waterford-irish-whisky,https://caskworth.com/products/waterford-irish-whisky,waterford irish whisky,"buy waterford online, waterford single malt whisky, waterford whisky price, terroir irish whiskey, irish single malt whiskey"
Irish,Egan's Vintage Grain,egans-vintage-grain,https://caskworth.com/products/egans-vintage-grain,buy egan's vintage grain online,"egans vintage grain irish whiskey, egans whiskey price, single grain irish whiskey, egans irish whiskey, irish whiskey brands"
Irish,West Cork Bourbon Cask,west-cork-bourbon-cask,https://caskworth.com/products/west-cork-bourbon-cask,buy west cork irish whiskey online,"west cork bourbon cask whiskey, west cork whiskey price, blended irish whiskey, west cork irish whiskey, irish whiskey brands"
Irish,Dingle Single Malt,dingle-single-malt,https://caskworth.com/products/dingle-single-malt,buy dingle single malt online,"dingle single malt irish whiskey, dingle whiskey price, single malt irish whiskey, dingle distillery whiskey, irish whiskey brands"
Irish,Glendalough Double Barrel,glendalough-double-barrel,https://caskworth.com/products/glendalough-double-barrel,buy glendalough double barrel online,"glendalough double barrel irish whiskey, glendalough whiskey price, blended irish whiskey, glendalough irish whiskey, irish whiskey brands"
Irish,Proper No. Twelve,proper-no-twelve,https://caskworth.com/products/proper-no-twelve,buy proper no twelve online,"proper no. twelve irish whiskey, proper twelve whiskey price, blended irish whiskey, conor mcgregor whiskey, irish whiskey brands"
Irish,Kinahan's 10 Year,kinahans-10-year,https://caskworth.com/products/kinahans-10-year,buy kinahan's 10 year online,"kinahans 10 year single malt, kinahans whiskey price, single malt irish whiskey, kinahans irish whiskey, irish whiskey brands"
Irish,The Busker Single Malt,the-busker-single-malt,https://caskworth.com/products/the-busker-single-malt,buy the busker single malt online,"the busker single malt irish whiskey, busker whiskey price, single malt irish whiskey, busker irish whiskey, irish whiskey brands"
Irish,Powers Gold Label,powers-gold-label,https://caskworth.com/products/powers-gold-label,buy powers gold label online,"powers gold label irish whiskey, powers whiskey price, single pot still irish whiskey, powers irish whiskey, irish whiskey brands"
Irish,Old Comber 30 Year Old Pure Pot Still,old-comber-30-year-old-pure-pot-still,https://caskworth.com/products/old-comber-30-year-old-pure-pot-still,old comber 30 year old price,"buy old comber irish whiskey, rare single pot still irish, closed distillery irish whiskey, old comber pure pot still, collectible irish whiskey"
Irish,Coleraine 1959 34 Year Old Very Rare,coleraine-1959-34-year-old-very-rare,https://caskworth.com/products/coleraine-1959-34-year-old-very-rare,coleraine 34 year old irish whiskey,"rare irish whiskey auction, closed distillery irish single malt, coleraine 1959 price, vintage irish whiskey collector, single cask irish whiskey"
Irish,The Craft Irish Whiskey Co The Taoscán 15 Year,the-craft-irish-whiskey-co-the-taoscan-15-year,https://caskworth.com/products/the-craft-irish-whiskey-co-the-taoscan-15-year,buy the taoscan irish whiskey,"craft irish whiskey co taoscan, luxury irish single malt, rare irish whiskey price, taoscan whiskey review, triple distilled irish single malt"
Irish,Locke's 8 Year Old Single Malt,lockes-8-year-old-single-malt,https://caskworth.com/products/lockes-8-year-old-single-malt,locke's 8 year old irish whiskey,"rare irish whiskey decanter, locke's single malt price, vintage irish whiskey bottle, boxed irish whiskey collector edition, single pot still irish whiskey rare"
Irish,Redbreast 27 Year Old Single Pot Still,redbreast-27-year-old-single-pot-still,https://caskworth.com/products/redbreast-27-year-old-single-pot-still,redbreast 27 year old price,"buy redbreast 27 single pot still, rare irish pot still whiskey, redbreast ruby port cask, aged irish whiskey collector, redbreast 27 review"
